node,sample,,index_sampled,rt_sampled,index,subj_idx,study,phase,trial,offer,fair_cat,rev_con,response,rt,rev_cat,rev_centered,fair_con
wfpt.35,1,9,12760,-1.512103321789492,12760,35,Victim,group,73,0.4,unfair,2.0,1,2.52928550799697,Two,0.0,1
wfpt.35,1,10,12761,-1.1301703004948322,12761,35,Victim,group,74,0.800000000000001,unfair,0.0,0,-1.59651415800181,Zero,-3.0,1
wfpt.35,1,11,12767,1.0870289300264508,12767,35,Victim,group,80,1.1,unfair,4.0,1,2.92569405700124,Four,3.0,1
wfpt.35,1,12,12769,2.0191142361628818,12769,35,Victim,group,82,1.1,unfair,3.0,1,2.16919913099991,Three,1.0,1
wfpt.35,1,13,12770,-0.4650245293124433,12770,35,Victim,group,83,0.800000000000001,unfair,1.0,0,-2.11057041299864,One,-1.0,1
wfpt.35,1,14,12772,-0.4457703004948322,12772,35,Victim,group,85,0.5,unfair,0.0,0,-4.67972875899795,Zero,-3.0,1
wfpt.35,1,15,12775,-1.0835703004948323,12775,35,Victim,group,88,1.3,unfair,0.0,0,-2.45915586199771,Zero,-3.0,1
wfpt.35,1,16,12781,-1.8129703004948323,12781,35,Victim,group,94,0.19999999999999898,unfair,0.0,0,-4.10570647500208,Zero,-3.0,1
wfpt.35,1,17,12782,-2.1123651456652244,12782,35,Victim,group,95,0.6,unfair,3.0,1,3.6852557739985095,Three,1.0,1
wfpt.35,1,18,12783,-0.7315651456652241,12783,35,Victim,group,96,1.1,unfair,3.0,0,-1.54344176499944,Three,1.0,1
wfpt.35,1,19,12785,5.337828930026452,12785,35,Victim,group,98,1.2,unfair,4.0,0,-1.7746718229973302,Four,3.0,1
wfpt.35,1,20,12789,-0.648362296033989,12789,35,Victim,group,102,1.1,unfair,4.0,1,2.17133699099941,Four,3.0,1
wfpt.35,1,21,12791,-0.6020245293124433,12791,35,Victim,group,104,1.2,unfair,1.0,0,-1.1290261639987902,One,-1.0,1
wfpt.35,1,22,12797,-1.1927703004948322,12797,35,Victim,group,110,0.6,unfair,0.0,0,-2.27038686499873,Zero,-3.0,1
wfpt.35,1,23,12798,-0.5157703004948322,12798,35,Victim,group,111,0.699999999999999,unfair,0.0,0,-1.10863480400076,Zero,-3.0,1
wfpt.35,1,24,12799,-0.5103033217894919,12799,35,Victim,group,113,0.5,unfair,2.0,0,-0.8611681439979291,Two,0.0,1
wfpt.35,1,25,12800,-0.5065703004948321,12800,35,Victim,group,114,1.0,unfair,0.0,0,-1.00233188000129,Zero,-3.0,1
wfpt.35,1,26,12801,-1.2009651456652242,12801,35,Victim,group,115,1.2,unfair,3.0,0,-1.1751711830001998,Three,1.0,1
wfpt.35,1,27,12803,-0.9483033217894918,12803,35,Victim,group,118,0.6,unfair,2.0,0,-4.1853162289990005,Two,0.0,1
wfpt.35,1,28,12804,-0.5602245293124434,12804,35,Victim,group,119,0.800000000000001,unfair,1.0,0,-1.44901660599862,One,-1.0,1
wfpt.35,1,29,12805,1.9850289300264508,12805,35,Victim,group,120,0.19999999999999898,unfair,4.0,0,-2.2548258189999597,Four,3.0,1
wfpt.35,1,30,12811,-2.1974245293124435,12811,35,Victim,group,126,0.5,unfair,1.0,0,-1.73746871799813,One,-1.0,1
wfpt.35,1,31,12812,-3.680303321789492,12812,35,Victim,group,127,1.1,unfair,2.0,0,-2.64016139399973,Two,0.0,1
wfpt.35,1,32,12816,-2.693165145665224,12816,35,Victim,group,131,0.699999999999999,unfair,3.0,0,-0.935111627000879,Three,1.0,1
wfpt.35,1,33,12819,-0.5198919999206728,12819,35,Victim,alone,134,0.5,unfair,,0,-1.08421249499952,Alone,,1
wfpt.35,1,34,12827,-2.836303321789492,12827,35,Victim,group,142,0.800000000000001,unfair,2.0,0,-4.14764465299959,Two,0.0,1
wfpt.35,1,35,12830,-1.1300245293124436,12830,35,Victim,group,146,0.5,unfair,1.0,0,-1.25297449100253,One,-1.0,1
wfpt.35,1,36,12834,-0.5643703004948322,12834,35,Victim,group,150,0.5,unfair,0.0,0,-0.9197241610017951,Zero,-3.0,1
wfpt.35,1,37,12835,1.7937142361628817,12835,35,Victim,group,151,0.699999999999999,unfair,3.0,0,-1.98162094399959,Three,1.0,1
wfpt.35,1,38,12839,-0.5657033217894918,12839,35,Victim,group,155,1.3,unfair,2.0,0,-1.4158613370018402,Two,0.0,1
wfpt.35,1,39,12840,-0.862303321789492,12840,35,Victim,group,156,1.2,unfair,2.0,0,-0.425117369999498,Two,0.0,1
wfpt.35,1,40,12842,-1.1665651456652242,12842,35,Victim,group,158,0.800000000000001,unfair,3.0,0,-0.871170841001003,Three,1.0,1
wfpt.35,1,41,12845,5.016114236162883,12845,35,Victim,group,161,0.800000000000001,unfair,3.0,0,-2.7544617140010796,Three,1.0,1
wfpt.35,1,42,12849,-4.471303321789493,12849,35,Victim,group,165,0.699999999999999,unfair,2.0,1,2.00437790200158,Two,0.0,1
wfpt.35,1,43,12850,-0.896903321789492,12850,35,Victim,group,166,0.19999999999999898,unfair,2.0,1,1.26024868000241,Two,0.0,1
wfpt.35,1,44,12853,-0.40650332178949183,12853,35,Victim,group,169,0.5,unfair,2.0,1,2.1999641239999597,Two,0.0,1
wfpt.35,1,45,12857,-0.6835033217894919,12857,35,Victim,group,173,0.5,unfair,2.0,1,4.08159558199986,Two,0.0,1
wfpt.35,1,46,12861,-1.086303321789492,12861,35,Victim,group,177,0.9,unfair,2.0,0,-2.18047546199887,Two,0.0,1
wfpt.35,1,47,12862,-0.4819703004948322,12862,35,Victim,group,178,0.0999999999999996,unfair,0.0,0,-3.20060919400203,Zero,-3.0,1
wfpt.35,1,48,12863,-1.2211703004948322,12863,35,Victim,group,179,0.5,unfair,0.0,0,-2.19904976500038,Zero,-3.0,1
wfpt.35,1,49,12864,0.8060289300264507,12864,35,Victim,group,180,0.5,unfair,4.0,1,3.50719718899927,Four,3.0,1
wfpt.35,1,50,12865,-0.6329651456652241,12865,35,Victim,group,181,0.800000000000001,unfair,3.0,0,-2.77671694699893,Three,1.0,1
wfpt.35,1,51,12867,-1.6226919999206728,12867,35,Victim,alone,183,1.2,unfair,,0,-0.730487625998649,Alone,,1
wfpt.35,1,52,12873,-0.41582452931244335,12873,35,Victim,group,189,1.0,unfair,1.0,0,-1.18543832300202,One,-1.0,1
wfpt.35,1,53,12879,-0.6309703004948322,12879,35,Victim,group,195,0.5,unfair,0.0,0,-2.5478684830013703,Zero,-3.0,1
wfpt.35,1,54,12881,-1.2715703004948322,12881,35,Victim,group,197,0.4,unfair,0.0,0,-1.02931309099949,Zero,-3.0,1
wfpt.35,1,55,12888,-1.8318245293124436,12888,35,Victim,group,204,0.19999999999999898,unfair,1.0,0,-2.81102219600143,One,-1.0,1
wfpt.35,1,56,12892,-1.728503321789492,12892,35,Victim,group,208,1.0,unfair,2.0,0,-1.52578896499836,Two,0.0,1
wfpt.35,1,57,12895,2.417914236162882,12895,35,Victim,group,211,1.0,unfair,3.0,0,-2.2071881070005497,Three,1.0,1
wfpt.35,1,58,12897,-0.7239651456652242,12897,35,Victim,group,213,0.800000000000001,unfair,3.0,1,2.50594614099828,Three,1.0,1
wfpt.35,1,59,12898,4.490714236162883,12898,35,Victim,group,215,0.0999999999999996,unfair,3.0,0,-1.7404848410005802,Three,1.0,1
wfpt.35,1,60,12902,-0.6497622960339889,12902,35,Victim,group,219,0.9,unfair,4.0,1,3.8051215319974303,Four,3.0,1
wfpt.35,1,61,12903,-3.300103321789492,12903,35,Victim,group,220,0.30000000000000104,unfair,2.0,1,3.2692377909988903,Two,0.0,1
wfpt.35,1,62,12905,2.1773142361628817,12905,35,Victim,group,222,0.6,unfair,3.0,0,-2.1049646499996,Three,1.0,1
wfpt.35,1,63,12906,1.1682289300264508,12906,35,Victim,group,223,0.800000000000001,unfair,4.0,0,-3.87902484299775,Four,3.0,1
wfpt.35,1,64,12907,-0.5588245293124434,12907,35,Victim,group,224,1.0,unfair,1.0,0,-3.11623536399929,One,-1.0,1
wfpt.35,1,65,12909,-2.977570300494832,12909,35,Victim,group,226,0.9,unfair,0.0,0,-1.04381598100008,Zero,-3.0,1
wfpt.35,1,66,12910,1.2027142361628818,12910,35,Victim,group,227,1.1,unfair,3.0,0,-0.5320801219968421,Three,1.0,1
wfpt.35,1,67,12911,1.7351139685070571,12911,35,Victim,alone,228,1.0,unfair,,0,-0.6469704239971179,Alone,,1
wfpt.35,1,68,12917,-0.6233033217894919,12917,35,Victim,group,234,0.6,unfair,2.0,0,-3.2151246780013003,Two,0.0,1
wfpt.35,1,69,12918,-5.573365145665225,12918,35,Victim,group,235,0.30000000000000104,unfair,3.0,0,-4.076952404997431,Three,1.0,1
wfpt.35,1,70,12920,-5.309703321789492,12920,35,Victim,group,237,0.4,unfair,2.0,0,-1.14378020499862,Two,0.0,1
wfpt.35,1,71,12921,-2.385170300494832,12921,35,Victim,group,238,0.6,unfair,0.0,0,-0.529884979001508,Zero,-3.0,1
wfpt.35,1,72,12929,-0.8637703004948323,12929,35,Victim,group,246,1.2,unfair,0.0,0,-0.678933355000481,Zero,-3.0,1
wfpt.35,1,73,12938,-1.0604919999206728,12938,35,Victim,alone,255,0.9,unfair,,0,-2.8016527510007996,Alone,,1
wfpt.35,1,74,12939,-0.5747651456652241,12939,35,Victim,group,256,1.0,unfair,3.0,0,-0.606544127000234,Three,1.0,1
wfpt.35,1,75,12943,1.9065142361628817,12943,35,Victim,group,260,0.5,unfair,3.0,0,-1.85571617800088,Three,1.0,1
wfpt.35,1,76,12944,-0.4302245293124433,12944,35,Victim,group,261,1.1,unfair,1.0,0,-0.963211910002428,One,-1.0,1
wfpt.35,1,77,12945,-0.7053703004948322,12945,35,Victim,group,262,1.3,unfair,0.0,0,-2.15215792999879,Zero,-3.0,1
wfpt.35,1,78,12951,-5.410703321789493,12951,35,Victim,group,268,0.6,unfair,2.0,0,-0.654447707001964,Two,0.0,1
wfpt.35,1,79,12954,-1.036770300494832,12954,35,Victim,group,272,0.699999999999999,unfair,0.0,0,-1.4589086859996299,Zero,-3.0,1
wfpt.35,1,80,12956,-0.7102245293124433,12956,35,Victim,group,274,0.699999999999999,unfair,1.0,0,-1.28227777199936,One,-1.0,1
wfpt.35,1,81,12957,-0.4100245293124433,12957,35,Victim,group,275,0.5,unfair,1.0,0,-1.15514649599936,One,-1.0,1
wfpt.35,1,82,12970,-1.8176919999206729,12970,35,Victim,alone,288,0.5,unfair,,0,-1.3985304369998601,Alone,,1
wfpt.35,1,83,12972,-0.37297030049483215,12972,35,Victim,group,290,1.0,unfair,0.0,0,-0.41051820000211603,Zero,-3.0,1
wfpt.35,1,84,12975,-0.4595651456652241,12975,35,Victim,group,293,0.5,unfair,3.0,0,-0.719604903002619,Three,1.0,1
wfpt.35,1,85,12977,-0.49756514566522414,12977,35,Victim,group,295,1.0,unfair,3.0,0,-0.48960014100157395,Three,1.0,1
wfpt.35,1,86,12980,-0.36096229603398894,12980,35,Victim,group,298,0.19999999999999898,unfair,4.0,0,-3.7006079420025295,Four,3.0,1
wfpt.35,1,87,12982,-0.7273622960339889,12982,35,Victim,group,300,0.6,unfair,4.0,0,-0.623899612000969,Four,3.0,1
wfpt.35,1,88,12985,-0.4969033217894918,12985,35,Victim,group,304,0.9,unfair,2.0,0,-1.07459659000233,Two,0.0,1
wfpt.35,1,89,12991,2.3072289300264504,12991,35,Victim,group,310,0.699999999999999,unfair,4.0,0,-1.18785866200051,Four,3.0,1
wfpt.35,1,90,12993,-0.708762296033989,12993,35,Victim,group,312,0.30000000000000104,unfair,4.0,0,-0.712563678000151,Four,3.0,1
wfpt.35,1,91,12994,-0.5989651456652242,12994,35,Victim,group,313,1.0,unfair,3.0,0,-0.346961868999642,Three,1.0,1
wfpt.35,1,92,12997,-0.9076245293124434,12997,35,Victim,group,316,0.4,unfair,1.0,0,-0.42839573099990996,One,-1.0,1
wfpt.35,1,93,13000,-0.7594919999206728,13000,35,Victim,alone,319,0.4,unfair,,0,-0.572339546997682,Alone,,1
wfpt.35,1,94,13001,-0.36037030049483215,13001,35,Victim,group,320,1.0,unfair,0.0,0,-1.32342439200147,Zero,-3.0,1
wfpt.35,1,95,13003,2.3409142361628814,13003,35,Victim,group,323,0.800000000000001,unfair,3.0,0,-0.33882894699854704,Three,1.0,1
wfpt.35,1,96,13004,-0.514362296033989,13004,35,Victim,group,324,0.9,unfair,4.0,0,-0.534373451999272,Four,3.0,1
wfpt.35,1,97,13007,-0.8053703004948323,13007,35,Victim,group,327,1.0,unfair,0.0,0,-0.561205693000375,Zero,-3.0,1
wfpt.35,1,98,13009,-0.3372245293124433,13009,35,Victim,group,329,1.0,unfair,1.0,0,-0.522952772000281,One,-1.0,1
wfpt.35,1,99,13012,1.2168052163442022,13012,35,Victim,group,332,0.699999999999999,unfair,1.0,0,-0.46320747899881104,One,-1.0,1
wfpt.35,1,100,13014,-0.7177033217894919,13014,35,Victim,group,334,0.9,unfair,2.0,0,-0.6786255309998521,Two,0.0,1
wfpt.35,1,101,13016,-0.9957622960339889,13016,35,Victim,group,336,1.2,unfair,4.0,0,-0.46974881099959,Four,3.0,1
wfpt.35,1,102,13017,2.0362289300264504,13017,35,Victim,group,337,0.9,unfair,4.0,0,-0.8824223129995521,Four,3.0,1
wfpt.35,1,103,13019,-0.6841703004948322,13019,35,Victim,group,339,0.0999999999999996,unfair,0.0,0,-0.6976465660009129,Zero,-3.0,1
wfpt.35,1,104,13023,0.8218289300264507,13023,35,Victim,group,343,0.6,unfair,4.0,0,-0.710664225000073,Four,3.0,1
wfpt.35,1,105,13034,-0.9128245293124433,13034,35,Victim,group,354,0.4,unfair,1.0,0,-1.1571044289994499,One,-1.0,1
wfpt.35,1,106,13036,-0.5207033217894919,13036,35,Victim,group,356,1.3,unfair,2.0,0,-0.7262756659984009,Two,0.0,1
wfpt.35,1,107,13037,-0.6123033217894919,13037,35,Victim,group,357,0.699999999999999,unfair,2.0,0,-1.63110917700033,Two,0.0,1
wfpt.35,1,108,13044,-0.9093033217894919,13044,35,Victim,group,364,0.0999999999999996,unfair,2.0,1,3.2202469030016805,Two,0.0,1
wfpt.35,1,109,13045,1.4553142361628817,13045,35,Victim,group,365,0.19999999999999898,unfair,3.0,0,-0.33513337999465903,Three,1.0,1
wfpt.35,1,110,13046,-0.46177030049483214,13046,35,Victim,group,366,1.1,unfair,0.0,0,-0.6710005979985,Zero,-3.0,1
wfpt.35,1,111,13048,4.108228930026451,13048,35,Victim,group,368,1.3,unfair,4.0,0,-0.566620732002775,Four,3.0,1
wfpt.35,1,112,13050,-0.6856919999206728,13050,35,Victim,alone,370,0.6,unfair,,0,-0.973162627997226,Alone,,1
wfpt.35,1,113,13051,-1.1010245293124434,13051,35,Victim,group,371,0.6,unfair,1.0,0,-0.951831400001538,One,-1.0,1
wfpt.35,1,114,13055,-0.6226245293124433,13055,35,Victim,group,375,0.4,unfair,1.0,0,-0.9089683330021221,One,-1.0,1
wfpt.35,1,115,13060,-0.6524245293124433,13060,35,Victim,group,380,0.6,unfair,1.0,0,-0.6466446980048199,One,-1.0,1
wfpt.35,1,116,13064,-5.964491999920673,13064,35,Victim,alone,384,0.19999999999999898,unfair,,0,-1.61511953399895,Alone,,1
wfpt.35,1,117,13065,-2.472962296033989,13065,35,Victim,group,385,0.699999999999999,unfair,4.0,0,-0.745494704999146,Four,3.0,1
wfpt.35,1,118,13073,1.8549142361628816,13073,35,Victim,group,393,1.0,unfair,3.0,0,-1.60804645700409,Three,1.0,1
wfpt.35,1,119,13076,-0.8951622960339889,13076,35,Victim,group,396,1.2,unfair,4.0,0,-0.711912507998932,Four,3.0,1
wfpt.35,1,120,13077,-5.265091999920673,13077,35,Victim,alone,397,0.800000000000001,unfair,,0,-0.9896600749998471,Alone,,1
wfpt.35,1,121,13086,-2.3358919999206726,13086,35,Victim,alone,406,0.800000000000001,unfair,,0,-1.44639866899524,Alone,,1
wfpt.35,1,122,13090,-1.7365622960339893,13090,35,Victim,group,410,1.0,unfair,4.0,0,-1.40908091000165,Four,3.0,1
wfpt.35,1,123,13093,1.2655139685070573,13093,35,Victim,alone,413,0.5,unfair,,0,-1.5188888340053401,Alone,,1
wfpt.35,1,124,13097,-4.903565145665224,13097,35,Victim,group,417,1.2,unfair,3.0,0,-1.01316752900311,Three,1.0,1
wfpt.35,1,125,13098,-0.4555033217894918,13098,35,Victim,group,418,1.1,unfair,2.0,0,-0.46199356200668296,Two,0.0,1
wfpt.35,1,126,13106,-3.7935622960339885,13106,35,Victim,group,426,0.4,unfair,4.0,0,-1.9531126060028299,Four,3.0,1
wfpt.35,1,127,13110,-0.4682245293124433,13110,35,Victim,group,430,0.800000000000001,unfair,1.0,0,-0.329869048997352,One,-1.0,1
wfpt.35,1,128,13112,-0.8324245293124433,13112,35,Victim,group,432,0.9,unfair,1.0,0,-1.50575513399963,One,-1.0,1
wfpt.35,1,129,13116,-0.6698919999206728,13116,35,Victim,alone,436,0.19999999999999898,unfair,,0,-2.9086599900038,Alone,,1
wfpt.35,1,130,13117,-0.5928245293124433,13117,35,Victim,group,437,0.5,unfair,1.0,0,-0.656421970001247,One,-1.0,1
wfpt.35,1,131,13118,-0.5805703004948322,13118,35,Victim,group,438,0.4,unfair,0.0,0,-0.666731037003046,Zero,-3.0,1
wfpt.35,1,132,13119,-1.7433622960339892,13119,35,Victim,group,439,1.1,unfair,4.0,0,-0.8962944970044191,Four,3.0,1
wfpt.35,1,133,13122,-0.5477033217894919,13122,35,Victim,group,442,0.699999999999999,unfair,2.0,0,-1.68321836399991,Two,0.0,1
wfpt.35,1,134,13124,-0.8477703004948323,13124,35,Victim,group,444,0.4,unfair,0.0,0,-1.1298750269998001,Zero,-3.0,1
wfpt.35,1,135,13127,1.9955139685070569,13127,35,Victim,alone,447,0.0999999999999996,unfair,,1,2.3770154000012598,Alone,,1
wfpt.36,0,0,13131,-0.9377342405873976,13131,36,Victim,group,32,0.19999999999999898,unfair,1.0,0,-3.2817128840033503,One,-1.0,1
wfpt.36,0,1,13144,0.8727330374805764,13144,36,Victim,group,60,1.1,unfair,4.0,0,-3.88139920800313,Four,3.0,1
wfpt.36,0,2,13145,1.7452320168770785,13145,36,Victim,group,61,0.30000000000000104,unfair,3.0,0,-3.08412936899549,Three,1.0,1
wfpt.36,0,3,13151,-0.717053059584238,13151,36,Victim,group,71,0.19999999999999898,unfair,0.0,0,-1.37700687799952,Zero,-3.0,1
wfpt.36,0,4,13153,-0.5382530595842381,13153,36,Victim,group,74,0.800000000000001,unfair,0.0,0,-1.19352003100357,Zero,-3.0,1
wfpt.36,0,5,13158,-3.751693544346952,13158,36,Victim,group,80,1.1,unfair,4.0,0,-1.82848789300624,Four,3.0,1
wfpt.36,0,6,13160,0.8750320168770789,13160,36,Victim,group,82,1.1,unfair,3.0,0,-4.2776633500034205,Three,1.0,1
wfpt.36,0,7,13161,-0.8313342405873976,13161,36,Victim,group,83,0.800000000000001,unfair,1.0,0,-2.0209914639999598,One,-1.0,1
wfpt.36,0,8,13163,-0.515253059584238,13163,36,Victim,group,85,0.5,unfair,0.0,0,-1.35400887799915,Zero,-3.0,1
wfpt.36,0,9,13165,-0.668653059584238,13165,36,Victim,group,88,1.3,unfair,0.0,0,-0.921473829002935,Zero,-3.0,1
wfpt.36,0,10,13169,-0.638253059584238,13169,36,Victim,group,94,0.19999999999999898,unfair,0.0,0,-1.08992404500168,Zero,-3.0,1
wfpt.36,0,11,13170,1.8162320168770787,13170,36,Victim,group,95,0.6,unfair,3.0,0,-1.57556263399601,Three,1.0,1
wfpt.36,0,12,13171,0.7962320168770789,13171,36,Victim,group,96,1.1,unfair,3.0,0,-4.3777200709955695,Three,1.0,1
wfpt.36,0,13,13173,-0.505093544346952,13173,36,Victim,group,98,1.2,unfair,4.0,0,-1.65393025599769,Four,3.0,1
wfpt.36,0,14,13177,2.0811330374805763,13177,36,Victim,group,102,1.1,unfair,4.0,0,-1.51691667600244,Four,3.0,1
wfpt.36,0,15,13178,-0.7155342405873977,13178,36,Victim,group,104,1.2,unfair,1.0,0,-1.32745893399988,One,-1.0,1
wfpt.36,0,16,13183,-0.498053059584238,13183,36,Victim,group,110,0.6,unfair,0.0,0,-1.45438415399985,Zero,-3.0,1
wfpt.36,0,17,13184,-0.635653059584238,13184,36,Victim,group,111,0.699999999999999,unfair,0.0,0,-0.895771021998371,Zero,-3.0,1
wfpt.36,0,18,13185,3.0416663107759545,13185,36,Victim,alone,112,0.699999999999999,unfair,,0,-2.0747699029962,Alone,,1
wfpt.36,0,19,13186,-0.902263027179614,13186,36,Victim,group,113,0.5,unfair,2.0,0,-3.33344815700548,Two,0.0,1
wfpt.36,0,20,13187,-0.9618530595842381,13187,36,Victim,group,114,1.0,unfair,0.0,0,-1.24287768000067,Zero,-3.0,1
wfpt.36,0,21,13188,-0.4493940625832968,13188,36,Victim,group,115,1.2,unfair,3.0,0,-3.4428191469996805,Three,1.0,1
wfpt.36,0,22,13190,-0.6290257802374227,13190,36,Victim,alone,117,0.19999999999999898,unfair,,0,-1.05750389699824,Alone,,1
wfpt.36,0,23,13191,-0.667263027179614,13191,36,Victim,group,118,0.6,unfair,2.0,0,-1.4661519069995799,Two,0.0,1
wfpt.36,0,24,13197,-2.5241342405873977,13197,36,Victim,group,126,0.5,unfair,1.0,0,-1.13006335300452,One,-1.0,1
wfpt.36,0,25,13198,-2.344063027179614,13198,36,Victim,group,127,1.1,unfair,2.0,0,-1.2102226989954898,Two,0.0,1
wfpt.36,0,26,13202,-1.7325940625832965,13202,36,Victim,group,131,0.699999999999999,unfair,3.0,0,-0.9480310380022271,Three,1.0,1
wfpt.36,0,27,13205,-1.4742257802374228,13205,36,Victim,alone,134,0.5,unfair,,0,-3.7733725720027,Alone,,1
wfpt.36,0,28,13213,-0.7776630271796141,13213,36,Victim,group,142,0.800000000000001,unfair,2.0,0,-0.726390357995115,Two,0.0,1
wfpt.36,0,29,13214,-0.5349342405873976,13214,36,Victim,group,143,1.1,unfair,1.0,0,-0.837717189002433,One,-1.0,1
wfpt.36,0,30,13216,-0.6843342405873976,13216,36,Victim,group,146,0.5,unfair,1.0,0,-0.874109131997102,One,-1.0,1
wfpt.36,0,31,13219,-0.6282530595842379,13219,36,Victim,group,150,0.5,unfair,0.0,0,-2.01263322399609,Zero,-3.0,1
wfpt.36,0,32,13220,1.1252320168770789,13220,36,Victim,group,151,0.699999999999999,unfair,3.0,0,-1.6154376830018002,Three,1.0,1
wfpt.36,0,33,13223,-1.2162630271796142,13223,36,Victim,group,155,1.3,unfair,2.0,0,-0.6954265989988929,Two,0.0,1
wfpt.36,0,34,13224,-1.969063027179614,13224,36,Victim,group,156,1.2,unfair,2.0,0,-0.629630109004211,Two,0.0,1
wfpt.36,0,35,13226,0.8598320168770789,13226,36,Victim,group,158,0.800000000000001,unfair,3.0,0,-1.5242205299946399,Three,1.0,1
wfpt.36,0,36,13228,1.6694320168770784,13228,36,Victim,group,161,0.800000000000001,unfair,3.0,0,-2.26878326899896,Three,1.0,1
wfpt.36,0,37,13232,1.9206846166288587,13232,36,Victim,group,165,0.699999999999999,unfair,2.0,0,-1.0386629679997,Two,0.0,1
wfpt.36,0,38,13233,-0.9534630271796141,13233,36,Victim,group,166,0.19999999999999898,unfair,2.0,0,-1.46375879500556,Two,0.0,1
wfpt.36,0,39,13236,-1.641663027179614,13236,36,Victim,group,169,0.5,unfair,2.0,0,-1.70284063700092,Two,0.0,1
wfpt.36,0,40,13240,-3.105463027179614,13240,36,Victim,group,173,0.5,unfair,2.0,0,-2.13392414400005,Two,0.0,1
wfpt.36,0,41,13244,-0.593653059584238,13244,36,Victim,group,179,0.5,unfair,0.0,0,-1.9793779000028702,Zero,-3.0,1
wfpt.36,0,42,13245,-1.0327940625832968,13245,36,Victim,group,181,0.800000000000001,unfair,3.0,0,-3.40749190100178,Three,1.0,1
wfpt.36,0,43,13247,1.3112663107759543,13247,36,Victim,alone,183,1.2,unfair,,0,-1.45755234600074,Alone,,1
wfpt.36,0,44,13253,-0.6909342405873976,13253,36,Victim,group,189,1.0,unfair,1.0,0,-1.4665195170018699,One,-1.0,1
wfpt.36,0,45,13257,-0.730453059584238,13257,36,Victim,group,195,0.5,unfair,0.0,0,-1.0226805260026601,Zero,-3.0,1
wfpt.36,0,46,13259,-1.414253059584238,13259,36,Victim,group,197,0.4,unfair,0.0,0,-0.7008841889983161,Zero,-3.0,1
wfpt.36,0,47,13265,-0.5533342405873976,13265,36,Victim,group,204,0.19999999999999898,unfair,1.0,0,-1.1248543210022,One,-1.0,1
wfpt.36,0,48,13269,-0.880463027179614,13269,36,Victim,group,208,1.0,unfair,2.0,0,-2.0616677189973402,Two,0.0,1
wfpt.36,0,49,13272,-1.5689940625832968,13272,36,Victim,group,211,1.0,unfair,3.0,0,-4.06766473199968,Three,1.0,1
wfpt.36,0,50,13274,-0.6399940625832967,13274,36,Victim,group,213,0.800000000000001,unfair,3.0,0,-3.9540808049932794,Three,1.0,1
wfpt.36,0,51,13275,-0.7411342405873975,13275,36,Victim,group,214,0.800000000000001,unfair,1.0,0,-3.4870576250032204,One,-1.0,1
wfpt.36,0,52,13276,-0.6083940625832968,13276,36,Victim,group,215,0.0999999999999996,unfair,3.0,0,-2.8607226969979798,Three,1.0,1
wfpt.36,0,53,13280,-0.7988935443469519,13280,36,Victim,group,219,0.9,unfair,4.0,0,-1.76084063499729,Four,3.0,1
wfpt.36,0,54,13281,-1.2812630271796142,13281,36,Victim,group,220,0.30000000000000104,unfair,2.0,0,-0.8515774560000859,Two,0.0,1
wfpt.36,0,55,13283,-0.8393940625832967,13283,36,Victim,group,222,0.6,unfair,3.0,0,-2.48409364200052,Three,1.0,1
wfpt.36,0,56,13284,0.8699330374805765,13284,36,Victim,group,223,0.800000000000001,unfair,4.0,0,-3.86342745800357,Four,3.0,1
wfpt.36,0,57,13285,-0.5087342405873976,13285,36,Victim,group,224,1.0,unfair,1.0,0,-0.6773209340026372,One,-1.0,1
wfpt.36,0,58,13287,-0.6794530595842381,13287,36,Victim,group,226,0.9,unfair,0.0,0,-2.07878885100217,Zero,-3.0,1
wfpt.36,0,59,13288,-0.4795940625832968,13288,36,Victim,group,227,1.1,unfair,3.0,0,-3.85670587200002,Three,1.0,1
wfpt.36,0,60,13289,2.9680663107759546,13289,36,Victim,alone,228,1.0,unfair,,0,-0.689429151003424,Alone,,1
wfpt.36,0,61,13295,-1.111263027179614,13295,36,Victim,group,234,0.6,unfair,2.0,0,-1.2601823619988899,Two,0.0,1
wfpt.36,0,62,13296,-1.1175940625832967,13296,36,Victim,group,235,0.30000000000000104,unfair,3.0,0,-2.02762917800283,Three,1.0,1
wfpt.36,0,63,13297,-0.649463027179614,13297,36,Victim,group,237,0.4,unfair,2.0,0,-0.8745765530038629,Two,0.0,1
wfpt.36,0,64,13298,-0.523653059584238,13298,36,Victim,group,238,0.6,unfair,0.0,0,-0.71596130800026,Zero,-3.0,1
wfpt.36,0,65,13306,-0.495053059584238,13306,36,Victim,group,246,1.2,unfair,0.0,0,-0.7747703500062929,Zero,-3.0,1
wfpt.36,0,66,13315,-0.5986257802374226,13315,36,Victim,alone,255,0.9,unfair,,0,-0.8160888269994759,Alone,,1
wfpt.36,0,67,13316,-1.5461940625832966,13316,36,Victim,group,256,1.0,unfair,3.0,0,-2.04835437099973,Three,1.0,1
wfpt.36,0,68,13319,1.0054320168770787,13319,36,Victim,group,260,0.5,unfair,3.0,0,-2.80156811699999,Three,1.0,1
wfpt.36,0,69,13320,-0.6003342405873976,13320,36,Victim,group,261,1.1,unfair,1.0,0,-1.0226385229980202,One,-1.0,1
wfpt.36,0,70,13321,-2.922853059584238,13321,36,Victim,group,262,1.3,unfair,0.0,0,-2.34751827699802,Zero,-3.0,1
